// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
1626,506,897,14,14,195000,735585,195500,694500,0.126238,0.132699,0.803865
1637,525,916,14,14,195000,752400,195500,714500,0.129890,0.136490,0.803865
1647,541,932,13,13,195000,769405,195500,731500,0.132995,0.139712,0.803865
1659,558,949,13,13,195000,786600,195500,747500,0.135917,0.142744,0.803865
1669,574,965,13,13,195000,803985,195500,764500,0.139021,0.145966,0.803865
1679,589,980,13,13,195000,821560,195500,779500,0.141760,0.148809,0.803865
1689,604,995,14,14,195000,839325,195500,794500,0.144499,0.151652,0.803865
1700,621,1012,15,15,195000,857280,195500,810500,0.147421,0.154685,0.803865
1711,641,1032,16,16,195000,875425,195500,829500,0.150891,0.158286,0.803865
1722,662,1053,16,16,195000,893760,195500,850500,0.154726,0.162266,0.803865
1732,681,1072,15,15,195000,912285,195500,870500,0.158378,0.166057,0.803865
1742,697,1088,14,14,195000,931000,195500,887500,0.161482,0.169279,0.803865
1753,714,1105,14,14,195000,949905,195500,903500,0.164404,0.172311,0.803865
1764,734,1125,16,16,195000,969000,195500,922500,0.167874,0.175912,0.803865
1774,753,1144,16,16,195000,988285,195500,942500,0.171526,0.179703,0.803865
1785,773,1164,16,16,195000,1007760,195500,961500,0.174996,0.183304,0.803865
1796,794,1185,16,16,195000,1027425,195500,982500,0.178831,0.187284,0.803865
1806,813,1204,16,16,195000,1047280,195500,1002500,0.182483,0.191075,0.803865
1817,833,1224,16,16,195000,1067325,195500,1021500,0.185953,0.194676,0.803865
1828,854,1245,16,16,195000,1087560,195500,1042500,0.189787,0.198656,0.803865
1838,873,1264,16,16,195000,1107985,195500,1062500,0.193440,0.202447,0.803865
1848,891,1282,16,16,195000,1128600,195500,1080500,0.196727,0.205858,0.803865
1859,911,1302,17,17,195000,1149405,195500,1099500,0.200196,0.209460,0.803865
1871,934,1325,17,17,195000,1170400,195500,1121500,0.204214,0.213629,0.803865
1882,956,1347,17,17,195000,1191585,195500,1144500,0.208414,0.217988,0.803865
1894,979,1370,17,17,195000,1212960,195500,1166500,0.212431,0.222158,0.803865
